fake_author_ID,ctrl_obs_cat,ctrl_obs_2cat,acadmic_age,first_gender,second_gender,third_gender,mobility_status2,continent,WB_region,un_subregion,continent_new,un_subregion_new,WB_region_new
7570,top5-top10_oxq1,Others,10,Female,Female,Female,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
7571,top5-top10_oxq1,Others,19,Female,Female,Female,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
7572,top5-top10_oxq1,Others,20,Female,Female,Female,Non mobile,Europe,Europe & Central Asia,Eastern Europe,Europe,Eastern Europe,Europe & Central Asia
7573,top1_oxq1,Talents,16,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
7574,top5-top10_oxq1,Others,22,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
7575,top5-top10_oxq1,Others,22,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
7576,top1_oxq1,Talents,22,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
7577,top1_oxq1,Talents,13,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
7578,top1_oxq1,Talents,20,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
7579,top1_oxq1,Talents,16,Female,Female,Female,Internal,Americas,North America,Northern America,USA,USA,USA
7580,top5-top10_oxq1,Others,21,Male,Male,Male,Internal,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
7581,top5-top10_oxq1,Others,22,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
7582,top1_oxq1,Talents,20,Male,Male,Male,Non mobile,Oceania,East Asia & Pacific,Australia and New Zealand,Oceania,Australia and New Zealand,East Asia & Pacific
7583,top1_oxq1,Talents,18,Male,Male,Male,Internal,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
7584,top1_oxq1,Talents,20,Male,Male,Male,Non mobile,Americas,Latin America & Caribbean,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Latin America & Caribbean
7585,top5-top10_oxq1,Others,22,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Eastern Europe,Europe,Eastern Europe,Europe & Central Asia
7586,top5-top10_oxq1,Others,20,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
7587,top5-top10_oxq1,Others,21,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
7588,top5-top10_oxq1,Others,16,Female,Female,Female,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
7589,top5-top10_oxq1,Others,19,Female,Male,Unknown,Internal,Americas,North America,Northern America,USA,USA,USA
7590,top5-top10_oxq1,Others,18,Female,Female,Female,Non mobile,Americas,North America,Northern America,Americas,Northern America,North America
7591,top1_oxq1,Talents,18,Female,Female,Female,Non mobile,Americas,North America,Northern America,Americas,Northern America,North America
7592,top5-top10_oxq1,Others,19,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
7593,top5-top10_oxq1,Others,18,Female,Female,Female,Internal,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
7594,top1_oxq1,Talents,13,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
7595,top1_oxq1,Talents,21,Male,Female,Unknown,Non mobile,Americas,North America,Northern America,USA,USA,USA
7596,top5-top10_oxq1,Others,19,Female,Female,Female,Non mobile,Americas,North America,Northern America,Americas,Northern America,North America
7597,top5-top10_oxq1,Others,20,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
7598,top5-top10_oxq1,Others,17,Female,Female,Female,Internal,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
7599,top1_oxq1,Talents,20,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Eastern Europe,Europe,Eastern Europe,Europe & Central Asia
7600,top5-top10_oxq1,Others,17,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
7601,top1_oxq1,Talents,18,Male,Male,Male,Internal,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
7602,top1_oxq1,Talents,19,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
7603,top1_oxq1,Talents,14,Female,Female,Female,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
7604,top5-top10_oxq1,Others,20,Male,Male,Male,Internal,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
7605,top5-top10_oxq1,Others,24,Male,Male,Male,Internal,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
7606,top5-top10_oxq1,Others,18,Female,Female,Female,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
7607,top5-top10_oxq1,Others,19,Male,Male,Male,Internal,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
7608,top1_oxq1,Talents,18,Male,Unknown,Unknown,Non mobile,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
7609,top5-top10_oxq1,Others,19,Female,Unknown,Unknown,Non mobile,Americas,North America,Northern America,USA,USA,USA
7610,top5-top10_oxq1,Others,18,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
7611,top5-top10_oxq1,Others,22,Female,Female,Female,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
7612,top5-top10_oxq1,Others,16,Female,Unknown,Unknown,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
7613,top1_oxq1,Talents,18,Male,Male,Male,Non mobile,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
7614,top1_oxq1,Talents,13,Male,Male,Male,Internal,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
7615,top5-top10_oxq1,Others,21,Female,Female,Female,Internal,Americas,North America,Northern America,USA,USA,USA
7616,top5-top10_oxq1,Others,19,Female,Female,Female,Non mobile,Oceania,East Asia & Pacific,Australia and New Zealand,Oceania,Australia and New Zealand,East Asia & Pacific
7617,top1_oxq1,Talents,21,Female,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
7618,top5-top10_oxq1,Others,20,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
7619,top5-top10_oxq1,Others,17,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
7620,top5-top10_oxq1,Others,19,Female,Female,Female,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
7621,top1_oxq1,Talents,18,Female,Female,Female,Non mobile,Americas,North America,Northern America,USA,USA,USA
7622,top5-top10_oxq1,Others,11,Male,Male,Male,Internal,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
7623,top1_oxq1,Talents,20,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
7624,top1_oxq1,Talents,24,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
7625,top1_oxq1,Talents,17,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
7626,top1_oxq1,Talents,19,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
7627,top5-top10_oxq1,Others,22,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
7628,top5-top10_oxq1,Others,17,Male,Male,Male,Internal,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
7629,top1_oxq1,Talents,17,Male,Male,Male,Internal,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
7630,top5-top10_oxq1,Others,22,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
7631,top1_oxq1,Talents,20,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
7632,top1_oxq1,Talents,19,Female,Female,Female,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
7633,top5-top10_oxq1,Others,21,Male,Male,Male,Non mobile,Americas,Latin America & Caribbean,Latin America and the Caribbean,BRA,BRA,BRA
7634,top5-top10_oxq1,Others,22,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
7635,top1_oxq1,Talents,22,Male,Male,Male,Non mobile,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
7636,top1_oxq1,Talents,18,Female,Female,Female,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
7637,top5-top10_oxq1,Others,17,Male,Female,Unknown,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
7638,top1_oxq1,Talents,18,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
7639,top1_oxq1,Talents,17,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
7640,top5-top10_oxq1,Others,18,Male,Male,Male,Internal,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
7641,top1_oxq1,Talents,19,Male,Male,Male,Internal,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
7642,top5-top10_oxq1,Others,22,Female,Female,Female,Internal,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
7643,top5-top10_oxq1,Others,20,Male,Unknown,Unknown,Non mobile,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
7644,top1_oxq1,Talents,12,Female,Female,Female,Non mobile,Americas,North America,Northern America,USA,USA,USA
7645,top5-top10_oxq1,Others,18,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
7646,top1_oxq1,Talents,22,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
7647,top1_oxq1,Talents,19,Male,Male,Male,Non mobile,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
7648,top1_oxq1,Talents,20,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
7649,top5-top10_oxq1,Others,18,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
7650,top5-top10_oxq1,Others,22,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
7651,top5-top10_oxq1,Others,22,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
7652,top1_oxq1,Talents,21,Female,Unknown,Unknown,Internal,Americas,North America,Northern America,USA,USA,USA
7653,top1_oxq1,Talents,20,Male,Unknown,Unknown,Non mobile,Asia,Middle East & North Africa,Southern Asia,Asia,Southern Asia,Middle East & North Africa
7654,top5-top10_oxq1,Others,21,Male,Male,Male,Non mobile,Asia,South Asia,Southern Asia,Asia,Southern Asia,South Asia
7655,top1_oxq1,Talents,19,Male,Male,Male,Internal,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
7656,top5-top10_oxq1,Others,18,Female,Female,Female,Non mobile,Americas,North America,Northern America,USA,USA,USA
7657,top1_oxq1,Talents,19,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
7658,top5-top10_oxq1,Others,18,Male,Male,Male,Internal,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
7659,top1_oxq1,Talents,19,Male,Male,Male,Internal,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
7660,top5-top10_oxq1,Others,15,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
7661,top5-top10_oxq1,Others,19,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
7662,top5-top10_oxq1,Others,9,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
7663,top5-top10_oxq1,Others,22,Male,Male,Male,Non mobile,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
7664,top5-top10_oxq1,Others,21,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
7665,top5-top10_oxq1,Others,21,Female,Female,Female,Non mobile,Oceania,East Asia & Pacific,Australia and New Zealand,Oceania,Australia and New Zealand,East Asia & Pacific
7666,top5-top10_oxq1,Others,20,Male,Female,Unknown,Internal,Americas,North America,Northern America,USA,USA,USA
7667,top1_oxq1,Talents,20,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
7668,top5-top10_oxq1,Others,18,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
7669,top5-top10_oxq1,Others,16,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
7670,top5-top10_oxq1,Others,22,Female,Female,Female,Non mobile,Americas,North America,Northern America,USA,USA,USA
7671,top5-top10_oxq1,Others,17,Female,Female,Female,Non mobile,Americas,North America,Northern America,USA,USA,USA
7672,top5-top10_oxq1,Others,20,Female,Female,Female,Non mobile,Americas,North America,Northern America,USA,USA,USA
7673,top5-top10_oxq1,Others,3,Female,Female,Female,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
7674,top1_oxq1,Talents,20,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
7675,top1_oxq1,Talents,19,Female,Female,Female,Internal,Americas,North America,Northern America,USA,USA,USA
7676,top1_oxq1,Talents,19,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
7677,top5-top10_oxq1,Others,21,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
7678,top5-top10_oxq1,Others,18,Male,Male,Male,Non mobile,Oceania,East Asia & Pacific,Australia and New Zealand,Oceania,Australia and New Zealand,East Asia & Pacific
7679,top1_oxq1,Talents,18,Female,Female,Female,Non mobile,Asia,Europe & Central Asia,Western Asia,Asia,Western Asia,Europe & Central Asia
7680,top1_oxq1,Talents,22,Female,Male,Unknown,Non mobile,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
7681,top1_oxq1,Talents,22,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
7682,top1_oxq1,Talents,15,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
7683,top1_oxq1,Talents,20,Female,Female,Female,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
7684,top5-top10_oxq1,Others,22,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
7685,top1_oxq1,Talents,21,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
7686,top1_oxq1,Talents,22,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
7687,top5-top10_oxq1,Others,16,Female,Female,Female,Internal,Americas,North America,Northern America,USA,USA,USA
7688,top1_oxq1,Talents,21,Male,Male,Male,Non mobile,Asia,Middle East & North Africa,Southern Asia,Asia,Southern Asia,Middle East & North Africa
7689,top1_oxq1,Talents,22,Female,Female,Unknown,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
7690,top5-top10_oxq1,Others,21,Male,Male,Male,Internal,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
7691,top1_oxq1,Talents,19,Female,Male,Unknown,Non mobile,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
7692,top1_oxq1,Talents,18,Male,Male,Male,Internal,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
7693,top1_oxq1,Talents,22,Female,Male,Male,Internal,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
7694,top1_oxq1,Talents,20,Female,Female,Female,Non mobile,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
7695,top5-top10_oxq1,Others,18,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
7696,top5-top10_oxq1,Others,18,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
7697,top5-top10_oxq1,Others,18,Female,Female,Female,Internal,Americas,North America,Northern America,USA,USA,USA
7698,top1_oxq1,Talents,20,Female,Female,Female,Internal,Americas,North America,Northern America,USA,USA,USA
7699,top5-top10_oxq1,Others,18,Male,Male,Male,Internal,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
7700,top1_oxq1,Talents,22,Male,Male,Male,Internal,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
7701,top5-top10_oxq1,Others,15,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
7702,top1_oxq1,Talents,21,Female,Female,Female,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
7703,top1_oxq1,Talents,21,Female,Female,Female,Non mobile,Americas,North America,Northern America,USA,USA,USA
7704,top5-top10_oxq1,Others,18,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
7705,top1_oxq1,Talents,21,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Eastern Europe,Europe,Eastern Europe,Europe & Central Asia
7706,top1_oxq1,Talents,19,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
7707,top5-top10_oxq1,Others,19,Female,Female,Female,Non mobile,Americas,North America,Northern America,Americas,Northern America,North America
7708,top5-top10_oxq1,Others,22,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
7709,top5-top10_oxq1,Others,22,Female,Male,Male,Internal,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
7710,top5-top10_oxq1,Others,22,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
